	Date	Time	Tweet	Picture	Longitude	Lattitude
2482	5.2.2027	07:29:37	"""Monsieur Drais va m'envoyer une nouvelle caisse, veuillez y mettre, je vous prie"" à Barbier, 1819-10-25 (https://constance-de-salm.de/archiv/#/document/4486)"		6.5	51.1
2483	6.2.2027	19:09:14	"""Je ne puis pas vous savoir si près de moi, et ne vous rien dire, mon cher voisin."" à Prous, 1820-04-26 (https://constance-de-salm.de/archiv/#/document/4520)"		6.5	51.1
2484	6.2.2027	10:58:04	"""J'ai ce matin, par l'usage entraînée / Voulu vous faire aussi mon compliment; "" à Thurn und Taxis, 1820-01-01 (https://constance-de-salm.de/archiv/#/document/4493)"			
2485	7.2.2027	07:14:49	"""Je m'empresse d'adresser à Votre Altresse Royale un exemplaire d'un petit ouvrage"" à Mecklenburg-Strelitz, 1820-05-22 (https://constance-de-salm.de/archiv/#/document/4532)"		6.5	51.1
2486	7.2.2027	11:54:35	"""Ma lettre venait de partir, Monsieur et ami, quand j'ai reçu la vôtre."" à Barbier, 1820-06-09 (https://constance-de-salm.de/archiv/#/document/4544)"		6.5	51.1
2487	8.2.2027	20:29:06	"""La première lettre que j'écris dans ce pays depuis ma maladie est adressée à mes bons voisins, "" à Prous, 1821-01-01 (https://constance-de-salm.de/archiv/#/document/4551)"		6.5	51.1
2488	8.2.2027	14:32:12	"""Je reçois votre belle et propre lettre, sur mon canapé,"" à Prous, 1821-05-16 (https://constance-de-salm.de/archiv/#/document/4556)"		6.5	51.1
2489	9.2.2027	09:51:56	"""Je ne puis pas vous écrire de ma main, mon cher voisin, souffrant beaucoup"" à Prous, nan (https://constance-de-salm.de/archiv/#/document/4563)"		6.5	51.1
2490	9.2.2027	20:19:13	"""Je ne vous dirai plus je ne puis vous écrire"" à Raboteau, 1820-06-20 (https://constance-de-salm.de/archiv/#/document/4859)"		6.5	51.1
2491	10.2.2027	15:46:25	"""Je suis ici depuis plus d'un mois, Monsieur et ami, et au moment de mon départ j'ai reçu votre réponse"" à Raboteau, 1822-03-29 (https://constance-de-salm.de/archiv/#/document/4861)"		6.08342	50.77664
2492	10.2.2027	07:02:47	"""Je vous ai promis de vous écrire, avant de quitter Paris, Monsieur et ami, et je tiens ma promesse."" à Raboteau, 1824-05-03 (https://constance-de-salm.de/archiv/#/document/4866)"		2.3488	48.85341
2493	11.2.2027	18:48:30	"""Je veux, Monsieur et Madame, vous apprendre que je suis arrivée ici assez bien portante quoique le voyage m'ait d'abord extrêmement fatiguée."" à Raboteau, 1838-08-20 (https://constance-de-salm.de/archiv/#/document/4880)"		6.5	51.1
2494	11.2.2027	09:32:27	"""Je vous sais bien bon gré, ma chère amie, de l'intérêt que vous prenez à mon aventure"" à Salis, 1800-03-15 (https://constance-de-salm.de/archiv/#/document/5143)"			
2495	12.2.2027	13:56:07	"""J'ai reçu, ma chère élève, vos cheveux et le souvenir dans lequel vous les avez renfermés;"" à Salis, 1799-09-15 (https://constance-de-salm.de/archiv/#/document/5136)"			
2496	12.2.2027	13:16:09	"""Je ne sais, Monsieur, de quelles expressions me servir pour excuser mon long silence."" à Jullien de Paris, 1830-06-27 (https://constance-de-salm.de/archiv/#/document/5174)"		6.5	51.1
2497	13.2.2027	20:07:33	"""La Princesse de Salm, envoie à Monsieur de la Noue les „Pensées“ qu'elle lui a promises pour la Psyché."" à Cordellier-Delanoue, 1830-02-08 (https://constance-de-salm.de/archiv/#/document/5148)"		2.3488	48.85341
2498	13.2.2027	07:25:49	"""J'ai reçu votre lettre, Monsieur, et je m'empresse de vous envoyer celle que je viens de recevoir"" à Simon, 1830-02-15 (https://constance-de-salm.de/archiv/#/document/5150)"		2.3488	48.85341
2499	14.2.2027	09:43:12	"""Il me semble, Monsieur le baron, qu'il vous sera agréable de recevoir quelques nouvelles de nos pays"" à Ladoucette, 1830-08-30 (https://constance-de-salm.de/archiv/#/document/5186)"		6.5	51.1
2500	14.2.2027	20:28:04	"""Je ne puis vous remercier assez, Monsieur le colonel, de la lettre que vous nous avez écrite."" à Schepeler, 1830-08-07 (https://constance-de-salm.de/archiv/#/document/5181)"		6.5	51.1
2501	15.2.2027	18:03:35	"""Je serais à Aix depuis 8 jours, Monsieur, si un gros rhume, qui me fait extrêmement souffrir "" à Richard, 1830-10-22 (https://constance-de-salm.de/archiv/#/document/5193)"		6.5	51.1
2502	15.2.2027	11:18:15	"""Votre N° 3 que j'ai reçu hier, nous a appris, Monsieur, la fatale nouvelle que vous veniez d'apprendre par le „Moniteur“."" à Jullien de Paris, 1830-07-30 (https://constance-de-salm.de/archiv/#/document/5179)"		6.5	51.1
2503	16.2.2027	13:12:43	"""Monsieur Drais m'a écrit, Monsieur, que Monsieur Chazal devait aller chez vous pour vous copier le portrait de Gudin"" à Audiffret, 1830-05-01 (https://constance-de-salm.de/archiv/#/document/5167)"		6.08342	50.77664
2504	16.2.2027	14:19:51	"""Je veux, avant de partir, vous remercier, Monsieur, de toutes les peines que vous avez prises"" à Villenave, 1830-04-04 (https://constance-de-salm.de/archiv/#/document/5162)"			
2505	17.2.2027	09:01:42	"""On a apporté hier à la Princesse de Salm au moment où elle se mettait à table,"" à Cordellier-Delanoue, nan (https://constance-de-salm.de/archiv/#/document/5155)"			
2506	17.2.2027	20:07:00	"""Il y a bien longtemps, mon cher Naigeon, que vous n'avez entendu parler de moi."" à Naigeon, 1830-12-29 (https://constance-de-salm.de/archiv/#/document/5201)"		6.08342	50.77664
2507	18.2.2027	17:37:47	"""Je veux vous écrire un mot, Monsieur le baron, pour vous dire qu'il m'est impossible"" à Ladoucette, 1830-12-06 (https://constance-de-salm.de/archiv/#/document/5198)"		6.08342	50.77664
2508	18.2.2027	16:53:33	"""J'ai reçu hier votre seconde lettre, Mademoiselle, et écrivant aujoud'hui à Monsieur Drais"" à Sobry, 1830-10-22 (https://constance-de-salm.de/archiv/#/document/5206)"		6.5	51.1
2509	19.2.2027	14:38:55	"""Il y a bien longtemps, Madame, que j'aurais dû vous remercier du très intéressant ouvrage"" à Fée, nan (https://constance-de-salm.de/archiv/#/document/5218)"			
2510	19.2.2027	13:35:47	"""Je veux, Monsieur le baron, me rappeler à votre souvenir en vous envoyant un ouvrage"" à Humboldt, 1833-08-14 (https://constance-de-salm.de/archiv/#/document/5244)"		6.5	51.1
2511	20.2.2027	19:39:40	"""J'ai fait mettre aujourd'hui à la poste pour toi, cher frère, un exemplaire d'un nouvel ouvrage"" à Théis, 1833-06-16 (https://constance-de-salm.de/archiv/#/document/5225)"		2.3488	48.85341
2512	20.2.2027	14:08:22	"""Monsieur Horner, que j'ai vu ce matin, Monsieur, et qui était aussi venu me voir ces jours-ci"" à Villenave, 1833-05-22 (https://constance-de-salm.de/archiv/#/document/5213)"		2.3488	48.85341
2513	21.2.2027	16:39:52	"""Votre lettre m'a attristée, ma chère amie, vous avez craint d'avouer une maladie"" à Vanhove, 1833-10-19 (https://constance-de-salm.de/archiv/#/document/5275)"		6.5	51.1
2514	21.2.2027	13:58:45	"""Monsieur Drais a dû aller chez vous, Monsieur, pour vous dire que j'avais reçu votre lettre"" à Mirault, 1833-11-05 (https://constance-de-salm.de/archiv/#/document/5287)"		6.5	51.1
2515	22.2.2027	17:27:47	"""J'ai prié Mr. Vergifosse, qui est venu nous voir il y a près d'un mois, Madame, "" à Montigny, 1833-08-22 (https://constance-de-salm.de/archiv/#/document/5251)"		6.5	51.1
2516	22.2.2027	20:26:11	"""Nous nous sommes bien perdus de vue, Monsieur le baron, au milieu des troubles"" à Stassart, 1833-08-19 (https://constance-de-salm.de/archiv/#/document/5249)"		6.5	51.1
2517	23.2.2027	14:05:19	"""Je joins ce billet, Monsieur, à une lettre que j'écris à Monsieur de Ladoucette pour vous annoncer"" à Pougens, 1833-11-11 (https://constance-de-salm.de/archiv/#/document/5294)"		6.5	51.1
2518	23.2.2027	10:07:20	"""Je vous ai écrit, Monsieur, peu de jours après mon arrivée ici, il y a près d'un mois."" à Pougens, 1833-09-25 (https://constance-de-salm.de/archiv/#/document/5256)"		6.5	51.1
2519	24.2.2027	20:53:03	"""J'ai appris avec la plus vive douleur, Madame et chère amie, la perte cruelle que vous venez faire."" à Laya, 1833-09-12 (https://constance-de-salm.de/archiv/#/document/5263)"		6.5	51.1
2520	24.2.2027	12:39:50	"""J'avais cru devoir faire part à Madame de Montigny, Monsieur le baron, de ce que vous me dites de vos traductions allemandes dans votre dernière lettre"" à Ladoucette, 1833-12-20 (https://constance-de-salm.de/archiv/#/document/5307)"		6.08342	50.77664
2521	25.2.2027	16:37:13	"""Je me hâte de t'écrire, mon cher Félix, pour te parler d'une nouvelle circonstance qui nous force à retarder encore notre départ d'un jour ou d'un jour et demi. "" à Francq, 1844-05-06 (https://constance-de-salm.de/archiv/#/document/5319)"		6.5	51.1
2522	25.2.2027	17:00:57	"""Je ne vais t'écrire que quelques mots, mon cher Félix, j'ai été si occupée ce matin de mes paquets "" à Francq, 1844-06-02 (https://constance-de-salm.de/archiv/#/document/5321)"		6.5	51.1
2523	26.2.2027	18:22:53	"""C'est aujourd'hui dimanche, mon cher Félix, je viens de recevoir ta seconde lettre, je me suis levée de bonne heure: "" à Francq, 1844-08-25 (https://constance-de-salm.de/archiv/#/document/5326)"		2.3488	48.85341
2524	26.2.2027	12:12:52	"""J’ai reçu hier, ma chère amie, votre bonne grande lettre du 30 mars, et je l’ai lue avec un bien vif intérêt "" à Francq, 1844-04-04 (https://constance-de-salm.de/archiv/#/document/5314)"		6.5	51.1
2525	27.2.2027	14:39:03	"""Cher ami, il est près de 6 heures; je suis abîmée de fatigue, non pour être sortie et avoir trop marché, mais pour être restée dans la maison bien malgré moi depuis 2 jours; "" à Salm-Reifferscheidt-Dyck, 1844-10-09 (https://constance-de-salm.de/archiv/#/document/5340)"		2.3488	48.85341
2526	27.2.2027	09:25:04	"""J'ai reçu, Mademoiselle, le très intéressant ouvrage que vous m'avez adressé;"" à Ayzac, 1833-04-02 (https://constance-de-salm.de/archiv/#/document/5299)"		2.3488	48.85341
2527	28.2.2027	11:46:37	"""Je suis aujourd’hui fort souffrante, cher ami; il pleut; il fait presque froid, et hier il faisait chaud  on ne comprend rien à ces changements continuels de température; "" à Salm-Reifferscheidt-Dyck, 1844-09-21 (https://constance-de-salm.de/archiv/#/document/5364)"		2.3488	48.85341
2528	28.2.2027	17:40:24	"""Cher ami, j’ai reçu une lettre de toi il y a trois jours:"" à Salm-Reifferscheidt-Dyck, 1844-07-06 (https://constance-de-salm.de/archiv/#/document/5376)"		2.3488	48.85341
2529	1.3.2027	15:25:18	"""Cher ami, j’ai reçu hier ta lettre du 28, j’ai été, je te l’assure, fort surprise d’y trouver mon „Bouton de rose“ traduit en italien "" à Salm-Reifferscheidt-Dyck, 1844-10-02 (https://constance-de-salm.de/archiv/#/document/5357)"		2.3488	48.85341
2530	1.3.2027	07:30:07	"""Je reçois ici votre excellente lettre, Madame et bien chère amie; j'en suis vivement touchée, et je me reprocherais de ne pas vous répondre à l'instant."" à Salis, 1832-04-27 (https://constance-de-salm.de/archiv/#/document/5388)"		6.08342	50.77664
2531	2.3.2027	12:33:25	"""Cher ami, j’ai reçu hier ta lettre du 26, tu m’y apprends la mort de Mosler, ou du moins qu’elle paraît certaine ;"" à Salm-Reifferscheidt-Dyck, 1844-10-29 (https://constance-de-salm.de/archiv/#/document/5352)"		2.3488	48.85341
2532	2.3.2027	09:34:02	"""Je ne t’écrirai qu’un mot aujourd’hui, cher ami;"" à Salm-Reifferscheidt-Dyck, 1844-08-19 (https://constance-de-salm.de/archiv/#/document/5371)"		2.3488	48.85341
2533	3.3.2027	18:51:23	"""Cher ami, je t’ai écrit hier ; mais j’ai encore plusieurs choses à t’apprendre aujourd’hui ;"" à Salm-Reifferscheidt-Dyck, 1844-08-13 (https://constance-de-salm.de/archiv/#/document/5369)"		2.3488	48.85341
2534	3.3.2027	17:25:44	"""J’ajoute un mot à la lettre que j’ai dit à la demoiselle de t’écrire ; elle vient de me lire son brouillon, au milieu de mes corrections d’épreuves:"" à Salm-Reifferscheidt-Dyck, 1844-12-04 (https://constance-de-salm.de/archiv/#/document/5345)"		2.3488	48.85341
2535	4.3.2027	11:55:56	"""Il y a bien longtemps, Monsieur, que vous n'avez entendu parler de moi, et même que je vous dois une réponse. "" à Depping, 1832-09-22 (https://constance-de-salm.de/archiv/#/document/5427)"		6.5	51.1
2536	4.3.2027	11:35:35	"""Je reçois à l'instant votre lettre, Monsieur, et je m'empresse de vous témoigner le regret que j'éprouve de ne pouvoir vous envoyer"" à Malo, 1832-06-09 (https://constance-de-salm.de/archiv/#/document/5408)"		6.5	51.1
2537	5.3.2027	10:24:18	"""Il m'est impossible, ma chère amie, de vous dire toute la douleur que j'ai éprouvée en apprenant le cruel événement qui vient de porter la désolation dans votre famille."" à Naigeon, 1832-07-13 (https://constance-de-salm.de/archiv/#/document/5410)"		6.5	51.1
2538	5.3.2027	19:10:55	"""Il y a bien longtemps, mon cher général, que nous n'avons entendu parler l'un de l'autre"" à Saint-Mars, 1832-08-22 (https://constance-de-salm.de/archiv/#/document/5422)"		6.5	51.1
2539	6.3.2027	15:09:02	"""Je viens d'écrire à Madame votre fille, Monsieur, et je veux aussi jaser un moment avec vous. "" à Villenave, 1832-08-02 (https://constance-de-salm.de/archiv/#/document/5415)"		6.5	51.1
2540	6.3.2027	16:39:32	"""Je suis enfin à Paris, Monsieur le baron, et il me semble, je ne sais pourquoi, que vous ne devez pas tarder à y arriver aussi; "" à Ladoucette, 1832-11-19 (https://constance-de-salm.de/archiv/#/document/5439)"		2.3488	48.85341
2541	7.3.2027	15:01:09	"""Je vous remercie extrêmement, Monsieur, du cadeau que vous avez fait à mon petit-fils."" à Depping, nan (https://constance-de-salm.de/archiv/#/document/5441)"		2.3488	48.85341
2542	7.3.2027	14:38:56	"""Je me proposais, ma bien chère voisine, d'aller enfin vous voir aujourd'hui"" à Locquenghien, 1832-10-13 (https://constance-de-salm.de/archiv/#/document/5434)"		6.5	51.1
2543	8.3.2027	15:26:16	"""Il y a bien longtemps, Madame, que j’ai reçu votre excellente épître, et la lettre aussi aimable que flatteuse par laquelle vous me l'annonciez."" à Dauriat, 1832-07-29 (https://constance-de-salm.de/archiv/#/document/5390)"		6.5	51.1
2544	8.3.2027	12:34:22	"""J'ai reçu il y a peu de temps, Monsieur, votre lettre du 23 novembre qui est arrivée à Paris au moment où j'étais en Allemagne"" à Petriconi, 1832-01-15 (https://constance-de-salm.de/archiv/#/document/5395)"		6.08342	50.77664
2545	9.3.2027	07:27:37	"""Je vous remercie, Madame, de m'avoir envoyé votre „Opinion sur la gymnastique amorosienne”"" à Dauriat, 1834-03-07 (https://constance-de-salm.de/archiv/#/document/5535)"		2.3488	48.85341
2546	9.3.2027	15:26:33	"""Il me semble, Monsieur, que vous êtes si occupé que vous pouvez avoir oublié mon pauvre Lantier"" à Villenave, 1834-02-23 (https://constance-de-salm.de/archiv/#/document/5542)"		2.3488	48.85341
2547	10.3.2027	09:16:32	"""Quelque confiance que vous veuillez bien avoir en moi, Monsieur, avant de vous faire parler dans mes notes"" à Bernard de Rennes, 1834-03-06 (https://constance-de-salm.de/archiv/#/document/5547)"		2.3488	48.85341
2548	10.3.2027	07:04:14	"""J'ai reçu votre lettre il y a près de quinze jours, Monsieur le baron, et je vous aurais déjà répondu"" à Ladoucette, 1834-09-19 (https://constance-de-salm.de/archiv/#/document/5597)"		6.5	51.1
2549	11.3.2027	19:09:29	"""Mille remerciements, Monsieur, de toutes les peines que vous vous êtes données pour mon vieux „traître”"" à Coubard d'Aulnay, 1834-04-11 (https://constance-de-salm.de/archiv/#/document/5559)"		2.3488	48.85341
2550	11.3.2027	12:00:39	"""Vos vers sont trop flatteurs pour moi, Monsieur, pour que j'ose vous en faire l'éloge"" à Malepeyre, 1834-07-03 (https://constance-de-salm.de/archiv/#/document/5578)"		2.3488	48.85341
2551	12.3.2027	11:53:01	"""Je veux vous apprendre moi-même, Monsieur, que je suis arrivée ici après 5 jours d'un voyage que la chaleur a rendu fort pénible"" à Audiffret, 1834-08-21 (https://constance-de-salm.de/archiv/#/document/5592)"		6.5	51.1
2552	12.3.2027	09:13:54	"""J'ai reçu votre lettre il y a quelques jours, Monsieur; je suis fort sensible à tout ce qu'elle contient de flatteur pour moi"" à Audouin de Géronval, 1834-06-26 (https://constance-de-salm.de/archiv/#/document/5573)"		2.3488	48.85341
2553	13.3.2027	07:16:08	"""Je vous dois aussi une réponse, et depuis près de deux mois"" à Maleszewski, 1834-11-02 (https://constance-de-salm.de/archiv/#/document/5605)"		6.5	51.1
2554	13.3.2027	18:24:30	"""Il m'est impossible, Monsieur et Madame, d'aller vous dire adieu à Nanterre, comme je me le proposais"" à Sanson de Pongerville, 1834-07-20 (https://constance-de-salm.de/archiv/#/document/5585)"		2.3488	48.85341
2555	14.3.2027	17:11:38	"""Bien chère Princesse, je ne reçois pas de vos nouvelles quoique j'en espérasse depuis quelque tems"" à Thurn und Taxis, nan (https://constance-de-salm.de/archiv/#/document/5802)"			
2556	14.3.2027	08:33:43	"""Madame, qu'avez-vous pensé de tout ce que je vous ai écrit ?"" à Thurn und Taxis, 1821-03-29 (https://constance-de-salm.de/archiv/#/document/5819)"		6.5	51.1
2557	15.3.2027	13:43:26	"""...ait bien voulu lui donner de moi, me troublera et m'empêchera de la mériter aussi bien que je le voudrais."" à Thurn und Taxis, nan (https://constance-de-salm.de/archiv/#/document/5821)"		2.3488	48.85341
2558	15.3.2027	14:13:34	"""Madame, le froid chagrin d'une sombre douleur, Après... [Fortsetzung des Verses fehlt], Me voilà donc dans cette ville antique / Où je vous vis pour la permière fois !"" à Thurn und Taxis, 1822-03-15 (https://constance-de-salm.de/archiv/#/document/5807)"			
