"";"id";"main_num";"Nr.";"Verfasser";"Verfasser_1genre";"Verfasser_2genre";"Empfänger";"Datierung..JJJJ.MM.TT.";"Ausstellungsort";"Umfang.in.Seiten";"Anfang.des.Briefes";"Weitere.Personen";"Orte";"Schlagwörter"
"756";1192;"main1";"CdS/02_1/083-084";"Salm, Constance de (CdS)";"Female";"Female";"Salis, Sophie de, verh. baronne de Triqueti";NA;NA;2;"Il ne faut pas que ces observations vous découragent, ma chère élève;";NA;NA;"Briefpartner/Werk; La Décade philosophique (1794-1807)"
"757";1201;"main1";"CdS/02_1/110-111";"Salm, Constance de (CdS)";"Female";"Female";"Salis, Sophie de, verh. baronne de Triqueti";1801-05-27;NA;2;"J'ai reçu il y a quelque temps une lettre de vous, ma chère amie, dans laquelle vous vous plaignez de mon silence.";"Martini, Jean Paul Égide, eigentl. Johann Paul Ägidius Martin bzw. Schwarzendorf";NA;"Weibliche Autorschaft; Freundschaft"
"758";1207;"main1";"CdS/02_1/158-159";"Salm, Constance de (CdS)";"Female";"Female";"Lantier, Étienne-François de";1807-06-19;"Dyck (Schloss), Gde. Jüchen";2;"Je ne vous ai pas répondu encore, quoique votre lettre soit arrivée ici depuis 10 à 12 jours";NA;"Kleve; Niederlande";"Deutschland - Wahrnehmung; Reise/Mobilität; CdS: Épître aux femmes (1797)"
"759";1209;"main1";"CdS/02_1/168-169";"Salm, Constance de (CdS)";"Female";"Female";"Gudin de La Brenellerie, Paul-Philippe";1808-06-08;"Dyck (Schloss), Gde. Jüchen";6;"Il y a déjà longtemps, Monsieur, que j'ai reçu votre aimable lettre: elle m'a fait beaucoup de plaisir et par ce qu'elle dit, et par ce qu'elle prouve;";"Breguet, Abraham Louis (?); Langlès, Louis-Mathieu; Mentelle, Edme; Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Bonnet, Monsieur (Schriftsteller); Delambre, Jean-Baptiste Joseph; George, eigentl. Marguerite-Joséphine Weimer, gen. Mlle";NA;"Naturwissenschaften; Pressefreiheit/Zensur; Botanik/Gartenkunst; Freundschaft"
"760";1213;"main1";"CdS/02_1/181";"Salm, Constance de (CdS)";"Female";"Female";"Beugnot, Jacques Claude, comte";1808-11-12;"Paris";2;"Madame de Locquenghien, ci-devant baronne peu fortunée et mère de 9 enfants, dont plusieurs sont encore à sa charge";"Locquenghien, Judith Anna Maria von, geb. von Dorth";NA;NA
"761";1214;"main1";"CdS/02_1/152-153";"Salm, Constance de (CdS)";"Female";"Female";"Raboteau, Pierre Paul";1806-10-23;"Dyck (Schloss), Gde. Jüchen";2;"Air „J‘ai perdu mon âne“";NA;NA;NA
"762";1215;"main1";"CdS/02_1/180";"Salm, Constance de (CdS)";"Female";"Female";"Gudin de La Brenellerie, Paul-Philippe";1808-10-21;"Paris";1;"J’ai quitté la campagne et je suis près de vous / Vous ne m’écrivez plus, et je m’en plains avec cause /";NA;NA;NA
"763";1217;"main2";"CdS/02_2/045-046";"Salm, Constance de (CdS)";"Female";"Female";"Prous, Henry";1816-05-17;"Dyck (Schloss), Gde. Jüchen";2;"Comment se porte Monsieur Prous?";"Kopp, Louise";"Dyck (Schloss), Gde. Jüchen; Krefeld; Neapel";"Frankreich - Politik"
"764";1218;"main2";"CdS/02_2/175";"Salm, Constance de (CdS)";"Female";"Female";"Prous, Henry";1818-08-03;"Dyck (Schloss), Gde. Jüchen";1;"On vous regrette fort.";"Hompesch, Graf von; Prous, Madame; Kopp, Louise; Ritz, Wilhelm";NA;NA
"765";1219;"main2";"CdS/02_3/081-083";"Salm, Constance de (CdS)";"Female";"Female";"Barbier, Antoine-Alexandre";1824-08-03;"Dyck (Schloss), Gde. Jüchen";4;"Je ne puis vous dire, Monsieur et ami, combien je suis fâchée de ne vous avoir écrit depuis si longtemps.";"Laya, Aglaé, in zweiter Ehe Comte; Laya, Jean-Louis; Tissot, Pierre-François; Salm-Reifferscheidt-Alfter, Alfred Joseph Klemens Fürst und Altgraf zu; Sachsen-Weimar-Eisenach, Karl August Großherzog von; Montaigne, Michel de; Girardin, Delphine de, geb. Gay, Pseudonym: Charles de Launay";NA;"Wohnen/Haushalt; CdS: Stances sur le romantique et la vieille école (1824); CdS: 24 heures (1824); Constance de Salm - Rezeption; Freundschaft; Romantik"
"766";1220;"main2";"CdS/02_3/070-071";"Salm, Constance de (CdS)";"Female";"Female";"Barbier, Antoine-Alexandre";1824-06-16;"Dyck (Schloss), Gde. Jüchen";2;"Je suis arrivée depuis 3 jours, Monsieur et ami, j’ai été assez malade en route";"Amalric, François de Sales; Tissot, Pierre-François; Simon(s), Mademoiselle";NA;"Wohnen/Haushalt; CdS: 24 heures (1824); Constance de Salm - Rezeption; Landleben/Provinzleben"
"767";1221;"main2";"CdS/02_3/076";"Salm, Constance de (CdS)";"Female";"Female";"Valant, Joseph-Honoré";1824-07-02;"Dyck (Schloss), Gde. Jüchen";2;"J’ai reçu hier, Monsieur, les 2 exemplaires de votre traduction de Vida et je l’ai lue avec plaisir";"Friedrich Wilhelm III., König von Preußen";NA;"Constance de Salm - Vermarktung; Constance de Salm - Rezeption; Todesstrafe"
"768";1224;"main2";"CdS/02_3/054";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1824-04-12;"Paris";1;"La Princesse de Salm est encore si fatiguée, qu’elle emprunte la main de Mademoiselle Simons";"Simon(s), Mademoiselle";NA;"Constance de Salm - Vermarktung; CdS: 24 heures (1824)"
"769";1226;"main2";"CdS/02_3/068";"Salm, Constance de (CdS)";"Female";"Female";"La Suze, Pierre Joseph de Sars de";1824-05-14;"Paris";1;"Je m’empresse, Monsieur, de vous adresser un exemplaire d’un petit ouvrage";NA;NA;"Constance de Salm - Vermarktung; CdS: 24 heures (1824)"
"770";1227;"main2";"CdS/02_2/261";"Salm, Constance de (CdS)";"Female";"Female";"Prous, Henry";1821-10-08;"Dyck (Schloss), Gde. Jüchen";1;"C'est avec un grand plaisir que je vous écris ce mot de ma main, mon cher voisin,";NA;NA;NA
"771";1228;"main2";"CdS/02_3/130-131";"Salm, Constance de (CdS)";"Female";"Female";"Larcher de Chamont, François, chevalier";NA;"Dyck (Schloss), Gde. Jüchen";2;"Je n’entends point parler de vous, Monsieur, je n’y puis plus tenir et je vais vous écrire à Gladbach";"Maison, général, später maréchal Nicolas Joseph";"Aachen";"Wohnen/Haushalt; Bildende Kunst"
"772";1229;"main2";"CdS/02_3/106-107";"Salm, Constance de (CdS)";"Female";"Female";"Barbier, Antoine-Alexandre";1825-04-02;"Aachen";4;"Il y a bien longtemps, Monsieur, que je n’ai jasé avec vous.";"Tissot, Pierre-François; Lémontey, Pierre-Édouard; Jullien de Paris, Marc-Antoine; Drais, Pierre (Vertrauensmann der CdS); Friedrich Wilhelm III., König von Preußen; Berr / Behr, Michel; Dufresnoy, Adélaïde-Gillette, geb. Billet; Buchon, Monsieur; Simon(s), Mademoiselle; Césarini, Jacques-Auguste-Vié de; Maurice, Charles; Naigeon, Monsieur; Montigny, Caroline de";NA;"Constance de Salm - Vermarktung; CdS: Sur Girodet (1825); Constance de Salm - Rezeption; Alter/Jugend; Literarisches Geschehen/Neuerscheinung; CdS: Édition générale bzw. oeuvres choisies (Publikationsvorhaben ab 1825); Gesundheit/Krankheit"
"773";1230;"main2";"CdS/02_3/098-099";"Salm, Constance de (CdS)";"Female";"Female";"Barbier, Antoine-Alexandre";1825-03-06;"Dyck (Schloss), Gde. Jüchen";4;"Au moment où ma lettre d’hier venait de partir, Monsieur et ami, j’ai pensé que je ne m’étais pas assez expliquée";"Amalric, François de Sales; Dahmen, Ida, verh. Mengelbier; Langlès, Louis-Mathieu; Lémontey, Pierre-Édouard; Césarini, Jacques-Auguste-Vié de; Maurice, Charles; Verrue, Jeanne-Baptiste d'Albert de Luynes, comtesse de";NA;"Constance de Salm - Vermarktung; CdS: 24 heures (1824); CdS: Sur Girodet (1825); Constance de Salm - Rezeption; Literarisches Geschehen/Neuerscheinung; Religion/Kirche; Frankreich - Wahrnehmung; Gesundheit/Krankheit"
"774";1231;"main2";"CdS/02_3/084";"Salm, Constance de (CdS)";"Female";"Female";"Constant, Benjamin";1824-11-10;"Paris";2;"Seriez-vous assez complaisant, Monsieur, pour vous donner la peine de passer chez moi un matin.";"Staël, Madame de, eigentl. Anne Louise Germaine de Staël-Holstein, geb. Necker";NA;NA
"775";1232;"main2";"CdS/02_3/086-087";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1824-11-27;"Paris";3;"On m’assure que Monsieur le Baron de Ladoucette est de retour à Paris.";"Pougens, Charles de; Drais, Pierre (Vertrauensmann der CdS); Lepeintre, Charles Emmanuel";NA;"Wohnen/Haushalt; Briefpartner/Werk; CdS: Sapho (1794)"
"776";1233;"main2";"CdS/02_3/093-094";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1825-02-18;"Dyck (Schloss), Gde. Jüchen";3;"Excusez, Monsieur le baron, si je ne vous ai pas encore répondu.";"Dahmen, Ida, verh. Mengelbier; Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Mangourit du Champ-Duguet, Michel-Ange; Drais, Pierre (Vertrauensmann der CdS); Lepeintre, Charles Emmanuel; Berr / Behr, Michel; Merville, eigentl. Pierre-François Camus; Alpen, Monsieur van; Chiriant, Monsieur";NA;"Constance de Salm - Vermarktung; Gesellschaftliches Leben; CdS: Sapho (1794); Gesundheit/Krankheit"
"777";1234;"main2";"CdS/02_3/121-122";"Salm, Constance de (CdS)";"Female";"Female";"Barbier, Antoine-Alexandre";1825-07-15;"Aachen";3;"Je dicte en hâte un mot pour vous à Mademoiselle S., Monsieur, pour profiter d’un paquet que j’envoie à Monsieur Drais.";"Wied-Neuwied, Maximilian Alexander Philipp, Prinz zu; Kératry, Auguste Hilarion de; Orloff, Grégoire, comte de; Lemaître, Monsieur (Autor); Coligny, Olympe de; Girardin, Delphine de, geb. Gay, Pseudonym: Charles de Launay";NA;"Gesellschaftliches Leben; Constance de Salm - Rezeption; Literarisches Geschehen/Neuerscheinung; Religion/Kirche; Stadtleben"
"778";1235;"main2";"CdS/02_3/116-117";"Salm, Constance de (CdS)";"Female";"Female";"Ritz, Wilhelm";1825-06-06;"Dyck (Schloss), Gde. Jüchen";2;"Je suis charmée de toute façon, Monsieur, d’avoir reçu votre lettre;";"Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Charles X, König von Frankreich; Hansen, Monsieur";NA;"Frankreich - Politik; Landleben/Provinzleben; Frankreich - Wahrnehmung; Spanien - Politik; Griechenland - Politik; Stadtleben"
"779";1236;"main2";"CdS/02_3/128";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1824-09-23;"Paris";1;"Je suis dans toutes les horreurs du déménagement, Monsieur le Baron;";NA;NA;"Wohnen/Haushalt"
"780";1237;"main2";"CdS/02_3/101";"Salm, Constance de (CdS)";"Female";"Female";"Tissot, Pierre-François";1825-03-12;"Dyck (Schloss), Gde. Jüchen";1;"On remettra chez vous, avec ce petit billet, Monsieur, trois exemplaires de quelques vers";NA;NA;"CdS: Sur Girodet (1825)"
"781";1238;"main2";"CdS/02_3/149";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1826-06-26;"Dyck (Schloss), Gde. Jüchen";2;"Ce n’est que d’aujourd’hui que je reprends mon train de vie ordinaire, Monsieur le Baron; j’ai rangé mon Cabinet";"Drais, Pierre (Vertrauensmann der CdS); Lepeintre, Charles Emmanuel";"Aachen";"CdS: Sapho (1794)"
"782";1239;"main2";"CdS/02_3/150";"Salm, Constance de (CdS)";"Female";"Female";"Montigny, Caroline de";1826-06-29;"Dyck (Schloss), Gde. Jüchen";1;"J’ai bien tardé, Madame, à répondre à l’aimable lettre que vous m’avez écrite, et je me le reprocherais fort";"Ladoucette, Jean Charles François, baron de";NA;"Gesundheit/Krankheit"
"783";1240;"main2";"CdS/02_3/153-154";"Salm, Constance de (CdS)";"Female";"Female";"Leroy de Bacre, Félicie, geb. Dalpayet";1826-08-01;"Dyck (Schloss), Gde. Jüchen";3;"On m’a écrit, ma très chère, qu’on vous avait rencontrée, qu’on vous avait donné de mes nouvelles et que vous aviez dit que vous alliez m’écrire.";"Leroy de Bacre, Alexandre Joseph; Théis, Alexandre Étienne Guillaume, baron de (Bruder der CdS); Francq, Constant de; Drais, Pierre (Vertrauensmann der CdS); Hompesch-Rurich, Johann Baptist Ludwig Graf von (1759-1833), Vater von Hermann Philipp; Théis, Adolphe de; Saint-Mars, vicomte de [= général de Saint-Mars?]; Théis, Anne Marguerite de, geb. de Saint-Mars (Frau des Bruders der CdS); Théis, Joséphine de, verh. Saint-Cricq, gen. Finette";"Martinique";"CdS: Des Allemands comparés aux Français (1826?); Literarisches Geschehen/Neuerscheinung; Ehe/Liebe"
"784";1241;"main2";"CdS/02_3/144";"Salm, Constance de (CdS)";"Female";"Female";"Ponce, Nicolas";1826-03-29;"Paris";2;"Puisque l’on trouve que le petit article que j’ai fait sur mon père aurait meilleure grâce si j’avais gardé l’anonyme";"Théis, Marie Alexandre de (Vater der CdS); Michaud, Joseph-François";NA;NA
"785";1242;"main2";"CdS/02_3/145";"Salm, Constance de (CdS)";"Female";"Female";"Laplace, Madame de";1826-04-03;"Paris";1;"Voulez-vous bien, ma très aimable voisine, transmettre à votre cher et illustre époux une petite recommandation dont je me suis chargée";"Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Viennet, Jean-Pons-Guillaume; La Place (Siehe Laplace); Laplace, Pierre-Simon de";NA;"Gelehrte Gesellschaft; Wissenschaft"
"786";1243;"main2";"CdS/02_3/157-158";"Salm, Constance de (CdS)";"Female";"Female";"Duval, Amaury, eigentl. Charles-Alexandre-Amaury Pineux";1826-08-29;"Dyck (Schloss), Gde. Jüchen";2;"Je n’entends point parler de vous, Monsieur et ancien ami, tous mes amis m’ont écrit.";"Lémontey, Pierre-Édouard; Francq, Constant de; Orloff, Grégoire, comte de; Spiegel, Ferdinand August von (Erzbischof von Köln)";NA;"Alter/Jugend; Religion/Kirche; Wirtschaft/Finanzen; Tod/Trauer; Erziehung/Pädagogik"
"787";1244;"main2";"CdS/02_3/163";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1826-12-08;"Paris";1;"Je m’empresse, Monsieur le baron, de vous renvoyer le petit billet ci-joint qui, si je ne me trompe";NA;"Picardie";NA
"788";1246;"main2";"CdS/02_3/136";"Salm, Constance de (CdS)";"Female";"Female";"Raboteau, Emélie, verh. Ranson";1825-12-13;"Aachen";1;"J’apprends ici, Madame, avec la plus vive douleur, la perte cruelle que vous venez de faire;";"Barbier, Antoine-Alexandre; Raboteau, Pierre Paul ; Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Raboteau, Marie Émilie, geb. Seignette (Ehefrau des Pierre Raboteau)";NA;"Freundschaft; Tod/Trauer"
"789";1247;"main2";"CdS/02_3/183";"Salm, Constance de (CdS)";"Female";"Female";NA;1827-03-20;"Paris";1;"Je m’empresse, Monsieur, de répondre à la lettre que vous venez de m’écrire.";"Francq, Félix, baron de; Francq, Constant de; Francq, Alexandre de";NA;"Erziehung/Pädagogik"
"790";1248;"main2";"CdS/02_3/171";"Salm, Constance de (CdS)";"Female";"Female";"Amalric, François de Sales";1827-01-23;"Paris";1;"Je sais fort bien que quand on est malade / On ne peut boire ni manger / Que d‘un repas d’amis...";NA;NA;NA
"791";1249;"main2";"CdS/02_3/213-214";"Salm, Constance de (CdS)";"Female";"Female";"Gohier, Louis";1827-11-08;"Aachen";3;"En vérité, Monsieur, je ne sais ce que je dois vous dire pour excuser mon long silence, tant j’en suis confuse.";"Duval, Alexandre, eigentl. Alexandre-Vincent Pineux; Schepeler, Andreas Daniel Berthold von; Hervilly Gohier, Marie Mélanie d', verh. Hahnemann; Francq, drei Enkel der CdS; Maison, général, später maréchal Nicolas Joseph; White, Charles";"Brüssel; Péronne";"Frankreich - Politik; Gesellschaftliches Leben; Deutschland - Wahrnehmung"
"792";1250;"main2";"CdS/02_3/193-194";"Salm, Constance de (CdS)";"Female";"Female";"Duval, Amaury, eigentl. Charles-Alexandre-Amaury Pineux";1827-07-16;"Dyck (Schloss), Gde. Jüchen";3;"Je me reprocherais fort de ne pas vous avoir encore répondu, Monsieur et ancien ami, si cela m’eut été possible;";"Duval, Alexandre, eigentl. Alexandre-Vincent Pineux; Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD)";"Aachen";"Alter/Jugend; Reise/Mobilität"
"793";1251;"main2";"CdS/02_3/200";"Salm, Constance de (CdS)";"Female";"Female";"Berr / Behr, Michel";1827-09-07;"Dyck (Schloss), Gde. Jüchen";1;"J’ai reçu, Monsieur, vos deux lettres et les ouvrages que vous y aviez joints.";"Simon(s), Mademoiselle; Lanjuinais, Jean-Denis";"Brüssel";"Briefpartner/Werk; Constance de Salm - Rezeption"
"794";1252;"main2";"CdS/02_3/208-209";"Salm, Constance de (CdS)";"Female";"Female";"Friedrich Wilhelm III., König von Preußen";1827-10-17;"Dyck (Schloss), Gde. Jüchen";2;"Sire, je viens de lire dans les journaux l’ordre de cabinet par lequel Votre Majesté, témoignant son juste mécontentement de ce que des jeunes gens des provinces rhénanes";NA;NA;"CdS: Des Allemands comparés aux Français (1826?); Deutschland - Wahrnehmung; Religion/Kirche"
"795";1253;"main2";"CdS/02_3/228";"Salm, Constance de (CdS)";"Female";"Female";"Ladoucette, Jean Charles François, baron de";1827-12-30;"Paris";1;"Vous êtes parti si vite la dernière fois que vous êtes venu nous voir, Monsieur le aron, qu’il m’a été impossible";NA;"Mosel";"Briefpartner/Werk"
"796";1254;"main2";"CdS/02_3/218";"Salm, Constance de (CdS)";"Female";"Female";"Friedrich Wilhelm III., König von Preußen";1827-12-15;"Brüssel";1;"Sire, j’étais sur le point de partir pour Paris, lorsque j’ai reçu la lettre que Votre Majesté m’a fait l’honneur de m’écrire.";NA;NA;"Religion/Kirche"
"797";1255;"main2";"CdS/02_3/232";"Salm, Constance de (CdS)";"Female";"Female";"Dumas, Alexandre";1828-01-09;"Paris";2;"J’ai bien tardé, Monsieur, à vous répondre et à vous remercier du numéro de la Psychée et de l’intéressant ouvrage";NA;NA;"Briefpartner/Werk"
"798";1256;"main2";"CdS/02_3/258";"Salm, Constance de (CdS)";"Female";"Female";"Ritz, Wilhelm";NA;"Paris";2;"Je ne veux point laisser finir mon voyage ici, Monsieur, sans vous donner directement de mes nouvelles, et sans vous annoncer moi-même";"Sanson de Pongerville, Jean-Baptiste; Cooper, James Fenimore; Jaubert, Pierre-Amédée; Ladoucette, Jean Charles François, baron de; Francq, drei Enkel der CdS; Auger, Louis Simon; Berville, Saint-Albin; Heinsberg, Herr von; Agard, Monsieur";"Brüssel; Düsseldorf";"Constance de Salm - Vermarktung; Constance de Salm - Rezeption; CdS: Épître sur l’esprit et l’aveuglement du siècle (1828)"
"799";1257;"main2";"CdS/02_3/263-264";"Salm, Constance de (CdS)";"Female";"Female";"Gay, Sophie, baronne de Lupigny, geb. Nichault de la Valette";1828-05-07;"Brüssel";2;"Je me figure, Madame et ancienne amie, que vous serez toute surprise de recevoir une lettre de moi écrite à Bruxelles.";"Francq, Constant de; Girardin, Delphine de, geb. Gay, Pseudonym: Charles de Launay";"Paris; Italien";"Briefpartner/Werk; Gesundheit/Krankheit; Erziehung/Pädagogik"
"800";1258;"main2";"CdS/02_3/239";"Salm, Constance de (CdS)";"Female";"Female";"Amalric, François de Sales";NA;"Paris";1;"Voulez-vous venir dîner avec moi demain, vendredi, mon ancien et fidèle correspondant?";NA;NA;NA
"801";1260;"main2";"CdS/02_3/253-255";"Salm, Constance de (CdS)";"Female";"Female";"Asfeld, L. C. d'";1828-04-20;"Paris";2;"J’ai reçu votre lettre, Monsieur, et l‘intéressant ouvrage qui y était joint.";"Montémont, Albert";NA;"Constance de Salm - Vermarktung; Briefpartner/Werk; Constance de Salm - Rezeption; CdS: Épître sur l’esprit et l’aveuglement du siècle (1828)"
"802";1261;"main2";"CdS/02_3/243";"Salm, Constance de (CdS)";"Female";"Female";"Sanson de Pongerville, Jean-Baptiste";1828-04-05;"Paris";1;"Je me fais un vrai plaisir de donner à Monsieur de Pongerville un volume de mes poésies et la nouvelle Épître";"Sanson de Pongerville, Madame";NA;"CdS: 24 heures (1824); CdS: Poésies (1811, 1817², 1835³); Bildende Kunst"
"803";1263;"main2";"CdS/02_3/275-277";"Salm, Constance de (CdS)";"Female";"Female";"Gohier, Louis";1828-07-12;"Dyck (Schloss), Gde. Jüchen";4;"Il y a bien longtemps, Monsieur, que je n’ai entendu parler de vous;";"Guillon Lethière, Guillaume; Hervilly Gohier, Marie Mélanie d', verh. Hahnemann";"London; Russland; Montmorency";"Bildende Kunst; Europa - Politik; CdS: Épître sur l’esprit et l’aveuglement du siècle (1828); Deutschland - Politik; Landleben/Provinzleben; Familie/Familienrecht"
